138;226;184;217;land;false;forest;1
139;247;188;218;land;false;forest;1
140;151;176;176;land;false;urban;1
141;98;216;202;land;true;forest;1
142;170;212;122;land;false;forest;1
143;211;234;85;land;false;mountain;1
144;79;226;243;land;false;forest;1
145;249;251;118;land;false;forest;1
146;247;153;212;land;true;forest;1
147;246;196;107;land;false;plains;1
148;150;239;231;land;false;plains;1
149;217;157;186;land;false;mountain;1
150;180;81;254;land;false;marsh;1
151;213;172;157;land;false;hills;1
152;211;218;87;land;false;plains;1
153;231;148;176;land;false;forest;1
154;218;111;236;land;false;forest;1
155;241;193;187;land;false;urban;1
156;169;179;178;land;false;forest;1
157;242;135;163;land;true;desert;1
158;153;125;238;land;false;hills;1
159;249;89;180;land;false;desert;1
160;89;209;207;land;false;plains;1
161;164;197;147;land;false;marsh;1
162;229;192;159;land;true;plains;1
163;188;122;203;land;true;forest;1
164;242;119;198;land;false;plains;1
165;177;185;233;land;false;plains;1
166;162;173;236;land;false;hills;1
167;228;164;252;land;false;plains;1
168;205;213;108;land;false;forest;1
169;221;241;220;land;false;mountain;1
170;249;180;100;land;false;marsh;1
171;225;108;184;land;true;forest;1
172;248;14;242;land;false;urban;1
173;236;237;39;land;false;jungle;1
174;114;249;233;land;false;marsh;1
175;246;222;241;land;false;forest;1
176;224;248;148;land;false;mountain;1
177;134;218;169;land;false;hills;1
178;244;164;106;land;true;urban;1
179;245;248;85;land;false;hills;1
180;241;24;245;land;false;forest;1
181;233;158;123;land;false;forest;1
182;253;241;249;land;false;forest;1
183;122;192;198;land;false;desert;1
184;179;225;212;land;false;mountain;1
185;253;184;161;land;true;forest;1
186;133;228;207;land;false;mountain;1
187;222;170;218;land;true;forest;1
188;231;155;152;land;true;forest;1
189;142;198;238;land;false;forest;1
190;236;237;55;land;false;mountain;1
191;233;212;76;land;false;forest;1
192;118;254;143;land;false;forest;1
193;247;53;228;land;false;forest;1
194;156;178;223;land;false;plains;1
195;204;99;251;land;true;desert;1
196;239;71;228;land;false;hills;1
197;99;183;241;land;false;forest;1
198;244;181;150;land;true;plains;1
199;220;254;110;land;false;marsh;1
200;245;188;215;land;false;forest;1
201;237;122;253;land;false;forest;1
202;233;244;126;land;true;desert;1
203;162;183;170;land;true;urban;1
204;67;238;198;land;false;forest;1
205;240;162;179;land;false;forest;1
206;210;235;239;land;false;jungle;1
207;138;190;185;land;false;hills;1
208;251;31;236;land;true;forest;1
209;100;240;189;land;true;plains;1
210;190;167;218;land;false;urban;1
211;253;114;212;land;false;urban;1
212;207;178;185;land;false;marsh;1
213;102;254;225;land;false;marsh;1
214;228;132;191;land;false;hills;1
215;211;221;208;land;false;mountain;1
216;210;164;221;land;false;plains;1
217;180;200;223;land;false;forest;1
218;134;238;140;land;false;jungle;1
219;157;245;245;land;false;forest;1
220;205;215;167;land;false;urban;1
221;120;201;234;land;false;forest;1
222;186;182;249;land;false;forest;1
223;187;140;183;land;false;urban;1
224;218;234;87;land;false;marsh;1
225;129;178;224;land;false;forest;1
226;226;219;72;land;true;desert;1
227;213;130;213;land;true;hills;1
228;231;185;221;land;false;forest;1
229;194;136;231;land;true;forest;1
230;212;236;181;land;false;forest;1
231;207;228;139;land;false;hills;1
232;204;217;189;land;false;forest;1
233;204;228;196;land;false;forest;1
234;172;242;244;land;false;forest;1
235;231;166;146;land;true;desert;1
236;237;103;205;land;false;forest;1
237;115;202;210;land;false;mountain;1
238;241;252;187;land;false;plains;1
239;169;138;241;land;false;forest;1
240;207;230;200;land;false;forest;1
241;77;225;203;land;false;desert;1
242;161;224;205;land;false;forest;1
243;244;252;134;land;false;marsh;1
244;246;234;232;land;false;marsh;1
245;241;185;225;land;false;hills;1
246;112;248;212;land;false;desert;1
247;185;152;185;land;false;marsh;1
248;190;156;248;land;false;desert;1
249;238;131;248;land;true;forest;1
250;128;223;241;land;false;desert;1
251;164;172;204;land;false;forest;1
252;196;248;105;land;true;plains;1
253;194;127;190;land;true;forest;1
254;219;134;150;land;false;plains;1
255;118;244;169;land;false;forest;1
256;203;250;62;land;false;urban;1
257;240;174;236;land;true;jungle;1
258;149;250;109;land;false;urban;1
259;250;198;202;land;false;jungle;1
260;246;228;142;land;false;forest;1
261;205;238;84;land;false;forest;1
262;90;205;210;land;false;mountain;1
263;241;204;193;land;false;mountain;1
264;216;239;82;land;true;plains;1
265;179;238;141;land;true;forest;1
266;243;124;229;land;false;mountain;1
267;162;180;223;land;true;plains;1
268;157;228;154;land;false;urban;1
269;108;210;183;land;true;jungle;1
270;211;192;137;land;false;marsh;1
271;169;141;244;land;false;jungle;1
272;29;244;228;land;true;desert;1
273;210;247;177;land;false;forest;1
274;229;146;144;land;true;forest;1
275;79;199;225;land;false;plains;1
276;250;246;110;land;true;forest;1
277;155;150;214;land;false;plains;1
278;239;254;129;land;true;plains;1
279;197;220;235;land;false;forest;1
280;219;168;234;land;false;marsh;1
281;254;104;244;land;false;jungle;1
282;182;230;113;land;true;desert;1
283;153;225;147;land;true;plains;1
284;211;231;128;land;true;plains;1
285;253;160;186;land;false;forest;1
286;153;238;177;land;false;forest;1
287;248;135;173;land;false;forest;1
288;253;143;185;land;true;forest;1
289;195;218;243;land;true;jungle;1
290;235;219;243;land;false;forest;1
291;234;173;187;land;true;plains;1
292;97;224;233;land;false;plains;1
293;134;229;147;land;false;forest;1
294;239;216;70;land;true;forest;1
295;202;61;246;land;false;desert;1
296;174;250;176;land;false;mountain;1
297;161;234;155;land;false;forest;1
298;193;111;219;land;false;forest;1
299;245;185;200;land;false;plains;1
300;233;244;105;land;false;mountain;1
301;161;102;252;land;false;forest;1
302;208;190;229;land;false;hills;1
303;178;200;154;land;true;forest;1
304;109;223;182;land;false;forest;1
305;214;173;197;land;false;forest;1
306;197;240;254;land;false;desert;1
307;176;235;210;land;false;desert;1
308;245;230;139;land;false;forest;1
309;220;247;189;land;false;forest;1
310;204;218;98;land;false;hills;1
311;213;101;227;land;false;forest;1
312;244;213;73;land;false;plains;1
313;199;197;138;land;false;jungle;1
314;171;240;90;land;false;urban;1
315;81;198;234;land;false;plains;1
316;252;210;204;land;false;forest;1
317;230;254;223;land;true;urban;1
318;234;251;59;land;false;plains;1
319;197;107;199;land;false;forest;1
320;113;187;211;land;false;urban;1
321;234;36;237;land;false;desert;1
322;253;199;136;land;false;forest;1
323;167;230;203;land;false;urban;1
324;211;181;186;land;true;plains;1
325;231;232;145;land;false;forest;1
326;205;227;129;land;false;jungle;1
327;163;193;185;land;true;forest;1
328;223;180;220;land;false;forest;1
329;243;187;180;land;false;urban;1
330;165;147;223;land;true;forest;1
331;201;170;165;land;true;plains;1
332;185;233;230;land;true;forest;1
333;150;179;185;land;false;jungle;1
334;192;100;218;land;false;desert;1
335;241;208;160;land;false;mountain;1
336;105;182;234;land;false;forest;1
337;253;8;252;land;true;plains;1
338;165;170;209;land;false;forest;1
339;231;156;182;land;true;marsh;1
340;203;192;238;land;false;forest;1
341;246;231;189;land;false;mountain;1
342;100;237;188;land;false;marsh;1
343;152;234;233;land;false;urban;1
344;219;187;194;land;false;plains;1
345;160;219;212;land;false;desert;1
346;234;103;178;land;true;forest;1
347;171;231;138;land;true;forest;1
348;171;183;160;land;false;mountain;1
349;253;125;232;land;true;forest;1
350;209;64;242;land;false;forest;1
351;244;103;198;land;false;plains;1
352;194;193;120;land;true;urban;1
353;243;204;244;land;false;desert;1
354;250;250;118;land;true;forest;1
355;250;100;241;land;false;mountain;1
356;228;220;210;land;false;forest;1
357;211;154;231;land;false;forest;1
358;204;127;206;land;false;plains;1
359;203;108;229;land;false;urban;1
360;168;237;206;land;true;urban;1
361;91;248;214;land;false;urban;1
362;224;213;68;land;false;forest;1
363;243;212;203;land;false;forest;1
364;253;121;220;land;false;plains;1
365;212;205;188;land;false;mountain;1
366;198;205;210;land;false;hills;1
367;222;125;214;land;true;plains;1
368;234;237;88;land;false;plains;1
369;159;252;149;land;false;plains;1
370;226;47;231;land;true;hills;1
371;214;252;131;land;false;forest;1
372;228;132;218;land;true;plains;1
373;113;209;217;land;false;jungle;1
374;249;104;237;land;true;plains;1
375;237;210;100;land;false;marsh;1
376;203;209;213;land;false;forest;1
377;224;91;193;land;false;plains;1
378;131;226;236;land;false;marsh;1
379;144;210;237;land;true;plains;1
380;56;222;253;land;true;jungle;1
381;212;252;247;land;false;mountain;1
382;180;101;226;land;false;forest;1
383;186;135;193;land;false;mountain;1
384;213;151;234;land;false;forest;1
385;196;223;201;land;false;urban;1
386;239;204;112;land;false;plains;1
387;109;175;222;land;false;plains;1
388;244;215;98;land;false;forest;1
389;133;238;237;land;true;forest;1
390;190;238;241;land;false;urban;1
391;175;186;236;land;true;marsh;1
392;182;162;239;land;false;mountain;1
393;201;118;221;land;false;forest;1
394;245;248;246;land;false;forest;1
395;91;240;201;land;false;forest;1
396;238;127;214;land;false;forest;1
397;226;125;245;land;false;forest;1
398;162;235;129;land;true;desert;1
399;143;247;178;land;true;forest;1
400;92;240;232;land;false;forest;1
401;241;107;169;land;false;forest;1
402;139;191;184;land;true;forest;1
403;213;238;70;land;false;desert;1
404;176;107;230;land;false;mountain;1
405;10;250;242;land;false;desert;1
406;169;180;158;land;false;marsh;1
407;187;228;110;land;true;urban;1
408;192;85;236;land;false;forest;1
409;230;221;144;land;false;mountain;1
410;173;244;247;land;false;marsh;1
411;126;178;206;land;false;forest;1
412;253;174;126;land;false;forest;1
413;178;171;185;land;false;hills;1
414;244;166;231;land;false;forest;1
415;120;154;234;land;false;plains;1
416;229;183;118;land;false;hills;1
417;146;149;236;land;true;hills;1
418;134;177;241;land;false;mountain;1
419;70;241;238;land;false;jungle;1
420;232;106;169;land;false;forest;1
421;125;241;224;land;true;desert;1
422;89;233;250;land;false;desert;1
423;176;152;195;land;false;plains;1
424;132;223;154;land;true;forest;1
425;84;242;200;land;true;forest;1
426;174;189;233;land;false;plains;1
427;177;231;179;land;false;urban;1
428;72;237;236;land;false;plains;1
429;175;222;155;land;false;desert;1
430;247;251;69;land;false;forest;1
431;62;232;234;land;false;forest;1
432;219;180;139;land;false;mountain;1
433;187;185;204;land;false;forest;1
434;97;202;212;land;true;forest;1
435;183;231;99;land;true;forest;1
436;226;241;75;land;true;forest;1
437;187;230;236;land;true;forest;1
438;228;195;123;land;false;jungle;1
439;222;250;67;land;false;forest;1
440;252;77;234;land;false;forest;1
441;235;98;236;land;false;forest;1
442;218;136;195;land;false;forest;1
443;175;191;238;land;false;jungle;1
444;214;194;197;land;false;jungle;1
445;182;219;140;land;true;forest;1
446;227;234;64;land;false;urban;1
447;145;197;218;land;false;plains;1
448;214;155;133;land;false;forest;1
449;216;109;195;land;false;plains;1
450;131;215;182;land;true;forest;1
451;99;197;244;land;false;forest;1
452;241;220;77;land;false;plains;1
453;134;233;136;land;false;plains;1
454;239;245;43;land;false;mountain;1
455;216;143;220;land;false;forest;1
456;240;252;248;land;false;marsh;1
457;176;224;210;land;false;marsh;1
458;242;183;230;land;false;desert;1
459;222;233;110;land;true;jungle;1
460;245;160;171;land;false;forest;1
461;236;213;91;land;true;forest;1
462;234;38;242;land;true;plains;1
463;187;155;246;land;false;urban;1
464;181;175;191;land;false;plains;1
465;216;184;111;land;false;forest;1
466;139;231;174;land;false;mountain;1
467;189;235;212;land;false;urban;1
468;143;174;225;land;false;forest;1
469;229;203;209;land;false;mountain;1
470;182;209;150;land;false;hills;1
471;251;59;219;land;false;forest;1
472;213;172;235;land;false;urban;1
473;195;230;154;land;false;plains;1
474;177;187;178;land;false;forest;1
475;197;245;133;land;true;urban;1
476;204;244;157;land;false;marsh;1
477;83;248;213;land;false;desert;1
478;232;127;201;land;false;mountain;1
479;173;193;153;land;false;desert;1
480;146;213;198;land;false;forest;1
481;163;206;249;land;false;desert;1
482;183;220;121;land;false;forest;1
483;177;202;168;land;true;marsh;1
484;247;179;140;land;false;hills;1
485;45;217;243;land;true;forest;1
486;161;168;186;land;false;jungle;1
487;252;215;207;land;false;plains;1
488;174;252;114;land;true;urban;1
489;193;248;113;land;true;forest;1
490;142;239;209;land;false;forest;1
491;247;169;153;land;false;jungle;1
492;162;243;180;land;false;urban;1
493;144;197;209;land;true;forest;1
494;230;196;202;land;false;mountain;1
495;95;237;192;land;false;mountain;1
496;100;185;240;land;true;desert;1
497;185;173;182;land;false;forest;1
498;160;223;238;land;false;jungle;1
499;232;178;235;land;false;desert;1
500;99;203;250;land;false;forest;1
501;233;249;84;land;false;forest;1
502;205;92;246;land;false;hills;1
503;176;247;219;land;false;forest;1
504;190;254;200;land;false;plains;1
505;164;207;193;land;true;forest;1
506;195;139;195;land;false;forest;1
507;83;172;246;land;false;forest;1
508;244;138;175;land;false;jungle;1
509;97;169;239;land;false;desert;1
510;145;215;245;land;false;desert;1
511;146;247;241;land;true;jungle;1
512;210;138;226;land;false;forest;1
513;193;163;151;land;true;forest;1
514;238;140;254;land;true;forest;1
515;234;108;210;land;false;forest;1
516;201;191;111;land;true;urban;1
517;225;246;52;land;false;forest;1
518;205;59;239;land;false;forest;1
519;219;160;238;land;true;forest;1
520;244;95;218;land;false;forest;1
521;221;202;134;land;false;plains;1
522;142;233;191;land;false;mountain;1
523;190;83;243;land;false;mountain;1
524;195;220;201;land;false;mountain;1
525;75;238;192;land;true;jungle;1
526;133;130;253;land;false;desert;1
527;212;229;241;land;false;mountain;1
528;228;40;246;land;true;desert;1
529;124;240;187;land;true;plains;1
530;211;172;154;land;false;forest;1
531;241;117;254;land;true;forest;1
532;171;212;186;land;false;forest;1
533;204;72;225;land;true;plains;1
534;247;167;210;land;true;forest;1
535;241;114;210;land;false;jungle;1
536;206;185;191;land;false;mountain;1
537;249;233;25;land;true;forest;1
538;174;199;219;land;false;marsh;1
539;222;106;251;land;false;forest;1
540;240;202;113;land;false;forest;1
541;219;157;194;land;false;mountain;1
542;231;222;245;land;true;forest;1
543;190;213;142;land;false;mountain;1
544;208;215;184;land;false;plains;1
545;182;163;189;land;false;plains;1
546;195;183;164;land;false;forest;1
547;225;191;100;land;true;urban;1
548;105;206;211;land;false;forest;1
549;140;237;137;land;false;desert;1
550;199;197;116;land;true;plains;1
551;129;234;180;land;false;forest;1
552;214;166;174;land;false;forest;1
553;167;230;112;land;true;jungle;1
554;111;217;220;land;false;marsh;1
555;206;218;108;land;true;forest;1
556;165;216;143;land;false;plains;1
557;218;246;117;land;false;marsh;1
558;124;232;200;land;true;forest;1
559;190;236;188;land;false;jungle;1
560;200;186;205;land;false;forest;1
561;249;62;229;land;false;forest;1
562;170;177;214;land;true;forest;1
563;228;219;108;land;false;mountain;1
564;228;71;239;land;false;forest;1
565;134;240;174;land;false;forest;1
566;243;187;128;land;false;plains;1
567;236;245;125;land;false;marsh;1
568;198;213;237;land;false;plains;1
569;250;225;29;land;true;forest;1
570;151;244;145;land;false;forest;1
571;178;107;242;land;false;forest;1
572;228;157;126;land;false;forest;1
573;141;232;155;land;false;jungle;1
574;58;230;220;land;false;mountain;1
575;171;203;176;land;false;forest;1
576;249;46;217;land;false;forest;1
577;92;244;170;land;true;jungle;1
578;174;139;207;land;false;forest;1
579;202;208;253;land;false;urban;1
580;222;133;183;land;false;mountain;1
581;193;100;231;land;false;forest;1
582;238;186;165;land;false;forest;1
583;236;188;111;land;false;urban;1
584;215;110;195;land;false;forest;1
585;195;207;226;land;false;mountain;1
586;251;47;221;land;true;desert;1
587;250;189;65;land;true;forest;1
588;122;194;198;land;false;hills;1
589;165;231;212;land;false;forest;1
590;210;125;193;land;false;forest;1
591;248;129;144;land;true;forest;1
592;186;158;221;land;false;forest;1
593;42;247;241;land;false;mountain;1
594;242;54;229;land;false;marsh;1
595;105;238;189;land;false;forest;1
596;237;138;196;land;false;forest;1
597;226;251;154;land;false;plains;1
598;211;240;187;land;false;mountain;1
599;188;245;231;land;true;forest;1
600;225;172;129;land;false;plains;1
601;211;206;179;land;false;mountain;1
602;193;132;207;land;false;jungle;1
603;200;184;244;land;false;mountain;1
604;239;52;248;land;false;mountain;1
605;225;115;190;land;false;forest;1
606;202;161;156;land;false;plains;1
607;131;195;230;land;false;forest;1
608;241;237;191;land;false;plains;1
609;236;230;120;land;false;hills;1
610;71;240;223;land;true;forest;1
611;248;217;85;land;false;hills;1
612;151;186;197;land;true;urban;1
613;252;203;126;land;true;forest;1
614;188;232;140;land;true;forest;1
615;207;189;210;land;true;forest;1
616;221;122;246;land;true;hills;1
617;154;213;180;land;false;forest;1
618;240;38;242;land;false;forest;1
619;247;157;160;land;false;forest;1
620;117;196;198;land;false;forest;1
621;208;246;209;land;false;plains;1
622;205;106;223;land;false;mountain;1
623;230;214;192;land;false;plains;1
624;171;157;231;land;false;mountain;1
625;183;153;233;land;false;jungle;1
626;231;176;227;land;false;jungle;1
627;125;237;175;land;false;forest;1
628;215;182;212;land;false;mountain;1
629;219;117;191;land;false;forest;1
630;139;218;254;land;false;mountain;1
631;248;252;166;land;false;mountain;1
632;235;206;116;land;false;forest;1
633;172;247;222;land;false;forest;1
634;198;151;169;land;false;forest;1
635;199;147;159;land;false;forest;1
636;209;245;56;land;false;jungle;1
637;162;131;211;land;false;urban;1
638;191;157;174;land;false;forest;1
639;231;167;231;land;false;hills;1
640;220;179;159;land;false;plains;1
641;107;155;240;land;true;desert;1
642;248;83;249;land;false;desert;1
643;217;173;220;land;false;mountain;1
644;240;192;207;land;true;forest;1
645;98;245;220;land;false;forest;1
646;226;176;233;land;false;urban;1
647;200;109;229;land;false;plains;1
648;133;237;246;land;false;forest;1
649;203;253;171;land;true;jungle;1
650;210;201;136;land;false;desert;1
651;185;236;96;land;false;forest;1
652;213;221;149;land;false;hills;1
653;170;234;240;land;false;mountain;1
654;213;136;204;land;true;forest;1
655;43;250;215;land;true;forest;1
656;185;116;208;land;false;forest;1
657;178;192;137;land;false;forest;1
658;252;171;137;land;false;forest;1
659;204;251;159;land;false;plains;1
660;218;206;129;land;true;forest;1
661;156;244;251;land;false;plains;1
662;135;183;222;land;false;forest;1
663;158;228;130;land;true;jungle;1
664;224;95;229;land;false;marsh;1
665;253;253;34;land;false;urban;1
666;236;158;180;land;false;urban;1
667;66;252;230;land;false;forest;1
668;211;238;245;land;true;urban;1
669;206;85;219;land;false;forest;1
670;227;40;242;land;false;forest;1
671;253;240;145;land;false;mountain;1
672;198;157;221;land;false;forest;1
673;217;132;186;land;false;forest;1
674;106;241;203;land;true;desert;1
675;108;228;178;land;true;desert;1
676;250;233;235;land;false;plains;1
677;207;197;136;land;false;forest;1
678;219;209;237;land;true;urban;1
679;177;239;166;land;false;forest;1
680;247;191;148;land;false;mountain;1
681;147;248;159;land;true;forest;1
682;247;191;155;land;false;forest;1
683;210;205;238;land;false;marsh;1
684;164;212;248;land;false;hills;1
685;233;143;199;land;true;forest;1
686;167;89;248;land;true;jungle;1
687;209;92;219;land;false;mountain;1
688;118;221;223;land;false;forest;1
689;198;230;137;land;false;forest;1
690;222;82;246;land;false;desert;1
691;110;195;236;land;false;forest;1
692;130;237;165;land;true;plains;1
693;229;210;150;land;false;forest;1
694;95;229;253;land;false;forest;1
695;103;232;176;land;true;forest;1
696;245;125;169;land;true;forest;1
697;228;121;220;land;false;mountain;1
698;248;241;198;land;false;marsh;1
699;144;173;218;land;false;urban;1
700;216;240;236;land;false;forest;1
701;237;253;236;land;true;forest;1
702;142;222;253;land;false;forest;1
703;181;250;122;land;false;forest;1
704;45;240;235;land;true;forest;1
705;165;217;142;land;true;forest;1
706;209;222;205;land;false;plains;1
707;173;244;132;land;false;mountain;1
708;186;120;195;land;false;forest;1
709;249;210;156;land;false;forest;1
710;206;237;185;land;true;forest;1
711;190;150;209;land;true;urban;1
712;165;188;155;land;true;forest;1
713;198;163;188;land;false;forest;1
714;249;216;142;land;false;forest;1
715;98;226;199;land;true;plains;1
716;252;244;156;land;true;forest;1
717;205;212;111;land;false;forest;1
718;230;228;230;land;false;mountain;1
719;195;230;76;land;false;forest;1
720;195;167;185;land;false;urban;1
721;216;206;207;land;false;urban;1
722;104;217;239;land;false;desert;1
723;235;110;250;land;false;forest;1
724;124;165;215;land;false;hills;1
725;247;29;252;land;true;forest;1
726;226;251;179;land;false;desert;1
727;175;223;189;land;false;jungle;1
728;241;212;251;land;true;urban;1
729;148;170;248;land;false;marsh;1
730;245;197;207;land;false;desert;1
731;114;233;226;land;false;forest;1
732;245;250;234;land;true;plains;1
733;56;244;240;land;false;urban;1
734;200;55;251;land;true;plains;1
735;116;136;253;land;true;marsh;1
736;117;229;237;land;true;urban;1
737;156;156;240;land;false;urban;1
738;188;202;253;land;false;mountain;1
739;181;126;214;land;false;forest;1
740;82;180;243;land;true;desert;1
741;244;123;177;land;false;forest;1
742;245;162;107;land;false;desert;1
743;195;209;164;land;false;mountain;1
744;254;233;80;land;false;forest;1
745;171;233;204;land;false;urban;1
746;67;241;238;land;false;mountain;1
747;224;249;150;land;false;forest;1
748;175;219;234;land;true;urban;1
749;250;207;150;land;true;forest;1
750;166;237;227;land;false;mountain;1
751;233;138;248;land;false;forest;1
752;248;151;238;land;false;plains;1
753;89;207;215;land;false;urban;1
754;176;164;222;land;false;forest;1
755;243;201;105;land;false;forest;1
756;218;149;193;land;false;forest;1
757;236;109;203;land;true;urban;1
758;240;251;225;land;false;forest;1
759;168;219;175;land;false;forest;1
760;206;195;181;land;false;plains;1
761;199;167;190;land;false;hills;1
762;106;197;252;land;false;plains;1
763;206;234;142;land;true;plains;1
764;231;201;167;land;false;forest;1
765;63;198;240;land;false;forest;1
766;205;89;230;land;false;forest;1
767;176;221;205;land;false;forest;1
768;192;233;162;land;false;forest;1
769;212;103;211;land;false;marsh;1
770;129;159;219;land;false;forest;1
771;213;204;161;land;true;forest;1
772;150;221;221;land;false;mountain;1
773;242;117;201;land;false;forest;1
774;253;186;111;land;true;jungle;1
775;164;247;224;land;false;hills;1
776;150;192;176;land;false;hills;1
777;240;200;190;land;false;forest;1
778;153;242;236;land;true;plains;1
779;197;233;175;land;false;forest;1
780;130;248;124;land;false;desert;1
781;247;143;153;land;false;forest;1
782;113;163;243;land;false;forest;1
783;181;217;190;land;false;forest;1
784;120;252;156;land;false;hills;1
785;164;142;243;land;false;forest;1
786;154;198;208;land;false;forest;1
787;178;218;189;land;false;mountain;1
788;66;254;207;land;false;hills;1
789;247;183;210;land;true;forest;1
790;163;245;139;land;true;urban;1
791;186;194;145;land;false;forest;1
792;241;203;216;land;true;forest;1
793;96;244;184;land;false;mountain;1
794;201;154;163;land;true;forest;1
795;180;115;219;land;false;mountain;1
796;106;163;239;land;false;forest;1
797;254;229;170;land;false;mountain;1
798;252;230;56;land;false;urban;1
799;254;45;232;land;false;desert;1
800;152;224;214;land;true;forest;1
801;206;64;242;land;false;forest;1
802;211;240;111;land;false;plains;1
803;224;145;206;land;false;mountain;1
804;224;246;219;land;false;forest;1
805;145;208;168;land;true;forest;1
806;239;217;45;land;false;plains;1
807;223;167;136;land;false;mountain;1
808;125;223;248;land;false;mountain;1
809;214;237;179;land;false;mountain;1
810;209;130;193;land;false;desert;1
811;210;225;106;land;false;forest;1
812;170;197;142;land;false;plains;1
